host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
ing.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:22:54
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:22:54
instagram.com;157.240.202.174;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS32934 Facebook, Inc.;75000;Europe/Paris;22.2;25-04-2023 01:22:55
instant-gaming.com;104.18.4.124;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.56;25-04-2023 01:22:55
intereconomia.com;151.139.128.10;OK;1;Dallas;Texas;US;32.7939,-96.8319;AS20446 StackPath, LLC.;75207;America/Chicago;2.56;25-04-2023 01:22:55
intuit.com;23.51.229.136;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28052;Europe/Madrid;3.24;25-04-2023 01:22:56
inversis.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:22:56
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS8560 IONOS SE;64106;America/Chicago;126;25-04-2023 01:22:56
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;50.1155,8.6842;AS8560 IONOS SE;60306;Europe/Berlin;3.68;25-04-2023 01:22:57
isc.org;149.20.1.66;OK;3;San Jose;California;US;37.3394,-121.8950;AS1280 Internet Systems Consortium, Inc.;95103;America/Los_Angeles;181;25-04-2023 01:22:58
java.com;96.16.88.38;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28052;Europe/Madrid;3.27;25-04-2023 01:22:58
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:22:58
jnj.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:22:58
johnsoncontrols.com;45.60.196.141;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;97.6;25-04-2023 01:22:59
jpush.cn;121.36.35.166;OK;3;Beijing;Beijing;CN;39.9075,116.3972;AS55990 Huawei Cloud Service data center;0;Asia/Shanghai;168;25-04-2023 01:23:00
juegos.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:01
just-eat.es;104.18.42.234;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.13;25-04-2023 01:23:01
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:01
kinepolis.es;184.31.8.38;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28052;Europe/Madrid;2.93;25-04-2023 01:23:02
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:02
kiwi.com;104.16.192.226;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.49;25-04-2023 01:23:02
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:02
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:02
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:02
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.30;25-04-2023 01:23:03
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:03
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:03
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:03
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:03
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:03
lilly.com;2.21.37.23;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28052;Europe/Madrid;3.43;25-04-2023 01:23:04
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;3.17;25-04-2023 01:23:04
liruch.com;104.22.25.182;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.25;25-04-2023 01:23:04
live.com;204.79.197.212;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;2.93;25-04-2023 01:23:05
livejasmin.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:05
livenation.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:06
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:06
locafm.com;87.98.229.247;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;21.2;25-04-2023 01:23:06
www.tm.v6.a.prd.aadg.trafficmanager.net;40.126.32.135;OK;1;Amsterdam;North Holland;NL;52.3677,4.8551;AS8075 Microsoft Corporation;1057;Europe/Amsterdam;25.6;25-04-2023 01:23:07
www.tm.ak.prd.aadg.trafficmanager.net;20.190.160.15;OK;1;Amsterdam;North Holland;NL;52.3677,4.8551;AS8075 Microsoft Corporation;1057;Europe/Amsterdam;24.8;25-04-2023 01:23:07
longlines.com;142.93.190.114;OK;1;Clifton;New Jersey;US;40.8344,-74.1377;AS14061 DigitalOcean, LLC;7014;America/New_York;97.4;25-04-2023 01:23:08
los40.com;199.232.194.133;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.47;25-04-2023 01:23:08
lovestv.es;45.60.13.211;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;3.15;25-04-2023 01:23:09
m.cellufun.com;34.160.35.70;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;2.74;25-04-2023 01:23:09
m.itsmy.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:09
maersk.com;104.69.16.72;OK;2;Paris;Île-de-France;FR;48.8563,2.3453;AS16625 Akamai Technologies, Inc.;75001;Europe/Paris;22.5;25-04-2023 01:23:10
v4-edge.gycpi.b.yahoodns.net;77.238.180.12;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS203070 Yahoo! UK Services Limited;75000;Europe/Paris;20.4;25-04-2023 01:23:10
mail.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;49.0094,8.4044;AS8560 IONOS SE;76133;Europe/Berlin;33.3;25-04-2023 01:23:11
mailchimp.com;23.73.162.52;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28052;Europe/Madrid;3.04;25-04-2023 01:23:11
mailjet.com;147.75.40.150;OK;1;New York City;New York;US;40.7139,-74.0070;AS54825 Packet Host, Inc.;10007;America/New_York;33.3;25-04-2023 01:23:12
maps.google.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.44;25-04-2023 01:23:12
marca.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:12
marketingplatform.google.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.54;25-04-2023 01:23:13
maxima.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:13
mcafee.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:13
mcdonalds.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:13
mediafire.com;104.16.54.48;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.40;25-04-2023 01:23:13
mediamarkt.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:13
mediaset.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:13
mediatek.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:14
medium.com;162.159.152.4;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.55;25-04-2023 01:23:14
meetic.es;62.23.26.24;OK;1;Paris;Île-de-France;FR;48.8563,2.3453;AS8220 COLT Technology Services Group Limited;75001;Europe/Paris;26.9;25-04-2023 01:23:15
meetme.com;204.145.125.82;OK;1;New York City;New York;US;40.7143,-74.0060;AS46656 MeetMe, Inc.;10004;America/New_York;91.9;25-04-2023 01:23:15
meetup.com;151.101.2.217;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.62;25-04-2023 01:23:16
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.33;25-04-2023 01:23:16
megadede.com;104.21.82.233;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.31;25-04-2023 01:23:17
megastar.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:17
mejortorrent.com;69.16.230.42;OK;1;Lansing;Michigan;US;42.7325,-84.5555;AS32244 Liquid Web, L.L.C;48901;America/Detroit;111;25-04-2023 01:23:17
mejortorrent.org;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:18
melodia-fm.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:18
memopal.com;31.169.105.67;OK;1;Rome;Lazio;IT;41.8919,12.5113;AS197845 WESTPOLE S.P.A.;118;Europe/Rome;38.9;25-04-2023 01:23:18
mercabarna.es;134.0.8.145;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS197712 10dencehispahard, S.L.;28001;Europe/Madrid;12.9;25-04-2023 01:23:19
merchante-solutions.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:19
cname-app-com-amsproxy.w.mi-dun.com;20.47.97.231;OK;1;Amsterdam;North Holland;NL;52.3677,4.8551;AS8069 Microsoft Corporation;1057;Europe/Amsterdam;29.9;25-04-2023 01:23:19
microbank.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:19
microsoft.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:19
milanuncios.com;18.67.240.86;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.35;25-04-2023 01:23:20
miniclip.com;54.192.95.55;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.80;25-04-2023 01:23:20
mitele.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:20
mixi.jp;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:21
mlb.tv;34.102.169.19;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.60;25-04-2023 01:23:21
mocospace.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:21
mondelezinternational.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:21
moovitapp.com;18.154.22.26;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.79;25-04-2023 01:23:22
mparticle.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:22
msn.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:22
mundodeportivo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:22
youtube-ui.l.google.com;142.250.185.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.86;25-04-2023 01:23:23
myheritage.es;45.60.11.42;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;104;25-04-2023 01:23:23
myspace.com;34.111.176.156;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.34;25-04-2023 01:23:24
n26.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:24
nba.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:24
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.57;25-04-2023 01:23:24
netflix.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:24
netsuite.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:25
networksolutions.com;162.159.138.30;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.61;25-04-2023 01:23:25
neuvoo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:25
nfl.com;151.101.193.153;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.15;25-04-2023 01:23:26
ning.com;208.82.16.81;OK;2;Dallas;Texas;US;32.7831,-96.8067;AS13535 Ning Interactive, Inc.;75201;America/Chicago;127;25-04-2023 01:23:26
nk.pl;76.223.36.217;OK;1;Seattle;Washington;US;47.5413,-122.3129;AS16509 Amazon.com, Inc.;98108;America/Los_Angeles;21.8;25-04-2023 01:23:27
nominalia.com;81.88.58.195;OK;3;Milan;Lombardy;IT;45.4643,9.1895;AS39729 REGISTER S.P.A.;20121;Europe/Rome;32.9;25-04-2023 01:23:28
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;3.01;25-04-2023 01:23:28
novartis.com;104.18.0.16;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.73;25-04-2023 01:23:29
novobanco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:39
ntp.org;204.93.207.22;OK;1;Chicago;Illinois;US;41.8500,-87.6500;AS23352 Server Central Network;60666;America/Chicago;112;25-04-2023 01:23:39
office.com;13.107.6.156;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;28.7;25-04-2023 01:23:40
office365.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:40
ok.ru;217.20.155.13;OK;1;Moscow;Moscow;RU;55.7522,37.6156;AS47764 LLC VK;101000;Europe/Moscow;67.9;25-04-2023 01:23:40
okdiario.com;104.18.19.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.89;25-04-2023 01:23:41
ondacero.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:41
one.com;195.47.247.8;OK;1;Copenhagen;Capital Region;DK;55.6664,12.5690;AS51468 One.com A/S;1560;Europe/Copenhagen;34.1;25-04-2023 01:23:41
e12322.b.akamaiedge.net;184.85.197.101;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28052;Europe/Madrid;2.38;25-04-2023 01:23:41
openbank.es;18.154.22.26;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.36;25-04-2023 01:23:42
opendns.com;146.112.62.105;OK;1;Washington;Washington, D.C.;US;38.8951,-77.0364;AS36692 Cisco OpenDNS, LLC;20004;America/New_York;95.6;25-04-2023 01:23:42
opendrive.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:42
openload.co;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:42
orange.com;90.84.180.167;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS2280 Orange S.A.;75000;Europe/Paris;23.1;25-04-2023 01:23:43
orange.es;62.36.227.81;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS12715 Orange Espagne SA;28001;Europe/Madrid;4.26;25-04-2023 01:23:43
orangetv.orange.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:43
outbrain.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:43
outlook.com;52.96.222.226;OK;1;San Antonio;Texas;US;29.4241,-98.4936;AS8075 Microsoft Corporation;78205;America/Chicago;126;25-04-2023 01:23:44
outlook.ha.office365.com;52.98.159.2;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS8075 Microsoft Corporation;13000;Europe/Paris;17.9;25-04-2023 01:23:44
ovh.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:44
parship.es;188.114.96.5;OK;2;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.54;25-04-2023 01:23:45
pay.amazon.com;52.94.224.136;OK;1;Ashburn;Virginia;US;39.0437,-77.4875;AS16509 Amazon.com, Inc.;20147;America/New_York;87.6;25-04-2023 01:23:45
pay.google.com;173.194.76.92;OK;1;Brussels;Brussels Capital;BE;50.8505,4.3488;AS15169 Google LLC;1000;Europe/Brussels;27.1;25-04-2023 01:23:46
paypal.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:46
pccomponentes.com;104.16.162.71;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.58;25-04-2023 01:23:46
periscope.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:46
personal.natwest.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:46
personal.rbs.co.uk;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:46
pi-hole.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:46
pinterest.com;151.101.64.84;OK;3;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.95;25-04-2023 01:23:47
pisos.com;80.94.3.90;OK;1;Barcelona;Catalonia;ES;41.5333,2.0833;AS39263 Ilimit Comunicacions S.L.;8194;Europe/Madrid;12.2;25-04-2023 01:23:48
pitt.edu;136.142.34.30;OK;1;Pittsburgh;Pennsylvania;US;40.4406,-79.9959;AS4130 University of Pittsburgh;15212;America/New_York;108;25-04-2023 01:23:48
pizzaseo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:49
play.foxsportsla.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:54
play.google.com;142.250.201.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.73;25-04-2023 01:23:54
playstation.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:55
pornhub.com;66.254.114.41;OK;1;Waltham;Massachusetts;US;42.3986,-71.2451;AS30361 Swiftwill, Inc.;2451;America/New_York;3.16;25-04-2023 01:23:55
e13321.a.akamaiedge.net;184.84.21.247;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28052;Europe/Madrid;3.01;25-04-2023 01:23:55
e16871.a.akamaiedge.net;184.84.26.51;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28052;Europe/Madrid;3.46;25-04-2023 01:23:56
powvideo.net;188.114.97.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.24;25-04-2023 01:23:56
press-start.com;188.114.97.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.63;25-04-2023 01:23:56
primevideo.com;18.67.240.113;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.85;25-04-2023 01:23:57
pscp.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:57
pubmatic.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:57
qq.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:57
qzs.qq.com.sched.legopic2.tdnsv6.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:58
r4.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:58
racc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:58
radio.es;172.66.41.41;OK;2;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.72;25-04-2023 01:23:58
radio-espana.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:23:59
radiole.com;52.84.45.64;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS16509 Amazon.com, Inc.;13000;Europe/Paris;41.0;25-04-2023 01:23:59
rae.es;104.26.1.151;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.38;25-04-2023 01:24:00
raiolanetworks.es;178.211.133.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS56958 Raiola Networks S.L.;28052;Europe/Madrid;4.41;25-04-2023 01:24:00
rakuten.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:00
rapid7.com;18.154.48.60;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.95;25-04-2023 01:24:00
ravelry.com;192.34.84.3;OK;1;Boston;Massachusetts;US;42.3584,-71.0598;AS33083 AxcelX Technologies LLC;2108;America/New_York;105;25-04-2023 01:24:01
rbcits.com;204.74.99.100;OK;1;Sterling;Virginia;US;38.9814,-77.4723;AS397220 Neustar Security Services;20166;America/New_York;24.2;25-04-2023 01:24:01
reddit.com;151.101.1.140;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.45;25-04-2023 01:24:02
rediris.es;130.206.13.20;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;3.92;25-04-2023 01:24:02
registrar.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:02
registrygate.com;95.130.22.77;OK;1;Munich;Bavaria;DE;48.1374,11.5755;AS13246 Key-Systems GmbH;80331;Europe/Berlin;41.9;25-04-2023 01:24:03
renren.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:04
republicamovil.es;34.120.120.146;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.23;25-04-2023 01:24:04
researchgate.net;104.17.33.105;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.83;25-04-2023 01:24:04
reverbnation.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:04
reverso.net;137.74.102.128;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;21.5;25-04-2023 01:24:05
revistavanityfair.es;212.85.39.85;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS12521 Nova Internet S.L.;28001;Europe/Madrid;3.81;25-04-2023 01:24:05
rincondelvago.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:06
roblox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:06
rockfm.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:06
rsch.samsungcloudsolution.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:06
rtve.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:06
rubiconproject.com;141.193.213.20;OK;1;Austin;Texas;US;30.2672,-97.7431;AS209242 Cloudflare London, LLC;78701;America/Chicago;2.53;25-04-2023 01:24:06
ruralvia.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:06
sagepay.co.uk;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:07
