host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
unity.com;104.90.205.131;OK;1;Barcelona;Catalonia;ES;41.4883,2.0782;AS20940 Akamai International B.V.;8199;Europe/Madrid;10.8;27-04-2023 18:27:14
unity3d.com;92.123.56.41;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;2.63;27-04-2023 18:27:14
univision.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:14
unizar.es;155.210.11.37;OK;1;Zaragoza;Aragon;ES;41.6561,-0.8773;AS766 Entidad Publica Empresarial Red.es;50001;Europe/Madrid;14.6;27-04-2023 18:27:15
uoc.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:15
upc.edu;147.83.2.135;OK;1;Barcelona;Catalonia;ES;41.3888,2.1590;AS13041 Consorci de Serveis Universitaris de Catalunya;8001;Europe/Madrid;12.5;27-04-2023 18:27:15
upf.edu;34.160.111.234;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;2.87;27-04-2023 18:27:16
uploaded.net;104.21.29.146;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.45;27-04-2023 18:27:16
upm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:16
upo.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:16
urjc.es;212.128.240.50;OK;1;Salamanca;Castille and León;ES;40.9688,-5.6639;AS766 Entidad Publica Empresarial Red.es;37001;Europe/Madrid;5.86;27-04-2023 18:27:16
urv.cat;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:16
e5701.ce.akamaiedge.net;23.51.228.19;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;3.76;27-04-2023 18:27:17
usal.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:17
vampirefreaks.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:17
venta.vente-privee.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:18
b44110.1.cdn.telefonica.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:18
verisure.es;76.223.91.129;OK;1;Seattle;Washington;US;47.5413,-122.3129;AS16509 Amazon.com, Inc.;98108;America/Los_Angeles;20.1;27-04-2023 18:27:19
verizon.com;192.16.31.111;OK;2;Baileys Crossroads;Virginia;US;38.8504,-77.1297;AS14153 Edgecast Inc.;22041;America/New_York;90.0;27-04-2023 18:27:19
vibbo.com;52.84.66.6;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.45;27-04-2023 18:27:20
victoriamilan.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:20
vimeo.com;162.159.138.60;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.10;27-04-2023 18:27:20
vips.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:20
vk.com;87.240.132.72;OK;1;Saint Petersburg;St.-Petersburg;RU;59.9386,30.3141;AS47541 VKontakte Ltd;190000;Europe/Moscow;76.7;27-04-2023 18:27:21
vodafone.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:21
vodafonetvonline.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:21
d2hu0yt003p47y.cloudfront.net;18.154.41.101;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.96;27-04-2023 18:27:22
wayn.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:22
web.telegram.org;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:22
awspsfw.unican.es;193.144.193.64;OK;1;Santander;Cantabria;ES;43.4647,-3.8044;AS766 Entidad Publica Empresarial Red.es;39001;Europe/Madrid;13.0;27-04-2023 18:27:23
web1.wechat.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:23
mmx-ds.cdn.whatsapp.net;157.240.202.60;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS32934 Facebook, Inc.;75000;Europe/Paris;24.2;27-04-2023 18:27:24
webempresa.com;87.98.229.251;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;29.9;27-04-2023 18:27:24
webnode.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:25
websitebuilder.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:25
wechat.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:25
weebly.com;74.115.50.109;OK;2;San Francisco;California;US;37.7749,-122.4194;AS27647 Weebly, Inc.;94102;America/Los_Angeles;163;27-04-2023 18:27:26
wego.here.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:27
weheartit.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:27
weibo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:28
whatsapp.com;157.240.202.60;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS32934 Facebook, Inc.;75000;Europe/Paris;24.4;27-04-2023 18:27:29
whois.edu.za;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:29
wikipedia.org;185.15.58.224;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS14907 Wikimedia Foundation Inc.;13000;Europe/Paris;32.9;27-04-2023 18:27:30
wildwestdomains.com;208.109.192.68;OK;1;Phoenix;Arizona;US;33.4484,-112.0740;AS26496 GoDaddy.com, LLC;85001;America/Phoenix;157;27-04-2023 18:27:30
wish.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:30
wizink.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:30
Wordpress.com;192.0.78.9;OK;1;San Francisco;California;US;37.7509,-122.4153;AS2635 Automattic, Inc;94110;America/Los_Angeles;3.92;27-04-2023 18:27:31
wordreference.com;23.111.171.90;OK;1;Tampa;Florida;US;28.0091,-82.5034;AS29802 HIVELOCITY, Inc.;33614;America/New_York;95.9;27-04-2023 18:27:31
worldpay.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:32
wuaki.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:32
www.abchina.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:32
e1066.dscb.akamaiedge.net;23.51.224.168;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;5.90;27-04-2023 18:27:33
www.boc.cn;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:33
www.caixaontinyent.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:33
www.hefame.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:33
www.redsys.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:33
vuala.ua.es;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:33
ccuma1i.sci.uma.es;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:34
s159m97.unavarra.es;130.206.159.97;OK;1;Pamplona;Navarre;ES;42.8169,-1.6432;AS766 Entidad Publica Empresarial Red.es;31001;Europe/Madrid;21.8;27-04-2023 18:27:34
k8swin.uned.es;62.204.213.111;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15630 Universidad Nacional de Educacion a Distancia - UNED;28001;Europe/Madrid;5.58;27-04-2023 18:27:35
www.unirioja.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:35
ias.cc.upv.es;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:36
www.us.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:36
www.usc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:36
www.uv.es;147.156.200.249;OK;1;Valencia;Valencia;ES;39.4697,-0.3774;AS766 Entidad Publica Empresarial Red.es;46001;Europe/Madrid;11.4;27-04-2023 18:27:36
e7778.dsca.akamaiedge.net;104.83.177.66;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;3.47;27-04-2023 18:27:37
xataka.com;54.192.95.94;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.93;27-04-2023 18:27:37
xbox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:37
xbyorange.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:37
xhamster.com;104.18.156.3;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.21;27-04-2023 18:27:38
xing.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:38
xnxx.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:38
xvideos.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:38
yahoo.com;74.6.143.25;OK;1;Lockport;New York;US;43.1600,-78.6923;AS26101 Oath Holdings Inc.;14094;America/New_York;113;27-04-2023 18:27:38
yelmocines.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:38
yelp.es;18.161.111.68;OK;2;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS16509 Amazon.com, Inc.;13000;Europe/Paris;39.6;27-04-2023 18:27:39
yola.com;104.17.212.101;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.82;27-04-2023 18:27:39
youtube.com;142.250.178.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.82;27-04-2023 18:27:40
youtube.es;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;4.75;27-04-2023 18:27:40
yowi.tv;94.130.107.172;OK;2;Nürnberg;Bavaria;DE;49.4542,11.0775;AS24940 Hetzner Online GmbH;90402;Europe/Berlin;42.4;27-04-2023 18:27:41
yy.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:42
zalando.es;34.111.24.118;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.22;27-04-2023 18:27:42
www.zara.com;96.16.88.55;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;3.00;27-04-2023 18:27:43
zippyshare.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:43
zuora.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:43
